DATE,PRCP,TAVG,TMAX,TMIN,WIND_MAX(kph),WIND_MIN(kph),AVG_WIND(kph),HUMIDITY_(%),Weather
2016-10-30,0.0,23.4,31.8,17.3,15.5,6.2,10.85,68.9,Clear
2016-10-31,0.0,22.8,30.8,17.0,14.4,6.1,10.25,69.3,Clear
2016-11-01,0.0,22.4,30.1,15.2,19.1,7.6,13.35,65.4,Clear
2016-11-02,0.0,22.3,29.8,17.0,17.6,7.6,12.6,70.4,Clear
2016-11-03,0.0,22.6,31.5,16.3,20.2,6.1,13.15,70.5,Partially cloudy
2016-11-04,0.0,22.7,30.8,15.4,20.2,15.3,17.75,66.8,Clear
2016-11-05,0.0,21.6,29.0,16.2,25.9,13.0,19.45,71.7,Clear
2016-11-06,0.0,21.2,30.0,15.4,22.0,9.2,15.6,71.5,Clear
2016-11-07,0.0,21.4,29.0,15.2,29.9,17.7,23.8,65.1,Clear
2016-11-08,0.0,21.5,29.1,16.0,34.9,22.0,28.45,58.6,Clear
2016-11-09,0.0,20.4,30.0,14.0,27.4,14.1,20.75,56.1,Clear
2016-11-10,0.0,21.1,30.2,13.2,16.9,7.9,12.4,54.9,Clear
2016-11-11,0.0,21.2,30.0,13.5,21.2,9.6,15.4,58.4,Clear
2016-11-12,0.0,21.3,29.9,13.4,20.2,11.2,15.7,62.5,Clear
2016-11-13,0.0,22.5,30.0,15.4,18.7,10.8,14.75,57.2,Clear
2016-11-14,0.0,21.6,29.0,15.2,14.4,9.4,11.9,61.0,Clear
2016-11-15,0.0,20.0,28.6,14.0,21.2,10.0,15.6,60.1,Clear
2016-11-16,0.0,19.0,27.0,12.6,25.2,16.2,20.7,60.3,Clear
2016-11-17,0.0,19.3,27.6,12.0,35.3,23.1,29.2,56.9,Clear
2016-11-18,0.0,19.1,27.8,12.8,28.8,12.1,20.45,57.8,Clear
2016-11-19,0.0,19.2,28.0,12.4,19.8,9.4,14.6,61.4,Clear
2016-11-20,0.0,20.0,29.0,12.4,18.7,9.4,14.05,60.6,Clear
2016-11-21,0.0,20.9,30.1,12.7,18.7,10.5,14.6,58.6,Clear
2016-11-22,0.0,20.7,30.1,12.2,28.1,14.8,21.45,56.1,Clear
2016-11-23,0.0,20.0,28.6,13.0,29.9,15.1,22.5,59.5,Clear
2016-11-24,0.0,19.3,28.0,12.2,30.2,17.1,23.65,58.0,Clear
2016-11-25,0.0,20.7,29.0,12.0,36.0,23.1,29.55,43.2,Clear
2016-11-26,0.0,21.9,30.8,16.0,40.7,18.4,29.55,40.9,Clear
2016-11-27,0.0,20.8,29.0,13.0,34.9,18.4,26.65,45.2,Clear
2016-11-28,0.0,20.0,28.8,12.0,32.0,19.1,25.55,44.1,Clear
2016-11-29,0.0,19.1,27.9,11.4,15.1,5.6,10.35,55.6,Clear
2016-11-30,0.0,18.5,25.8,12.8,23.8,9.0,16.4,80.0,Clear
2016-12-01,0.0,18.8,25.1,13.4,20.2,9.2,14.7,82.9,Partially cloudy
2016-12-02,0.0,17.6,23.8,12.0,19.4,10.8,15.1,85.3,Partially cloudy
2016-12-03,0.0,17.6,26.8,11.0,19.4,10.8,15.1,68.7,Clear
2016-12-04,0.0,17.3,26.0,10.0,22.0,11.5,16.75,62.3,Clear
2016-12-05,0.0,17.4,26.0,10.2,24.5,13.0,18.75,60.9,Clear
2016-12-06,0.0,17.0,25.2,10.4,13.7,7.6,10.65,75.4,Clear
2016-12-07,0.0,16.3,23.8,11.0,17.6,7.6,12.6,85.0,Partially cloudy
2016-12-08,0.0,15.7,23.8,9.2,13.3,7.6,10.45,80.6,Clear
2016-12-09,0.0,17.2,26.8,9.2,14.4,9.4,11.9,76.4,Clear
2016-12-10,0.0,16.1,23.0,12.0,22.3,11.2,16.75,85.2,Clear
2016-12-11,0.0,18.2,26.2,13.0,15.5,11.2,13.35,79.4,Clear
2016-12-12,0.0,18.5,26.8,12.4,21.6,11.8,16.7,69.4,Clear
2016-12-13,0.0,18.0,26.1,11.2,25.2,9.7,17.45,65.9,Clear
2016-12-14,0.0,16.5,23.8,11.0,27.0,14.0,20.5,70.2,Clear
2016-12-15,0.0,15.9,24.0,10.0,34.9,20.3,27.6,65.9,Clear
2016-12-16,0.0,15.3,23.8,8.0,22.3,11.2,16.75,65.8,Clear
2016-12-17,0.0,14.6,21.8,9.0,22.0,12.6,17.3,76.7,Clear
2016-12-18,0.0,14.4,22.8,8.0,24.5,10.9,17.7,72.4,Clear
2016-12-19,0.0,14.7,22.8,7.2,29.9,19.4,24.65,71.9,Clear
2016-12-20,0.0,16.1,24.0,9.0,40.3,23.9,32.1,66.7,Clear
2016-12-21,0.0,16.5,25.0,10.0,34.6,21.5,28.05,62.4,Clear
2016-12-22,0.0,15.5,24.0,8.2,21.2,14.7,17.95,64.0,Clear
2016-12-23,0.0,15.3,24.8,8.2,14.8,9.4,12.1,77.4,Clear
2016-12-24,0.0,16.0,24.6,8.4,24.8,13.3,19.05,80.9,Clear
2016-12-25,0.0,14.4,16.0,12.2,26.3,14.8,20.55,92.0,Partially cloudy
2016-12-26,0.0,15.0,22.6,10.0,28.8,15.6,22.2,82.7,Partially cloudy
2016-12-27,0.0,14.8,23.0,8.0,27.0,17.1,22.05,75.1,Clear
2016-12-28,0.0,15.7,24.8,8.4,20.9,11.2,16.05,70.9,Clear
2016-12-29,0.0,14.4,21.1,9.1,23.8,13.0,18.4,85.9,Clear
2016-12-30,0.0,13.3,18.2,10.8,25.9,13.0,19.45,89.2,Partially cloudy
2016-12-31,0.0,13.5,20.2,9.0,29.2,11.5,20.35,89.7,Partially cloudy
2017-01-01,0.0,15.6,22.2,9.4,31.7,16.6,24.15,84.7,Clear
2017-01-02,0.0,16.2,23.6,11.0,20.5,9.2,14.85,84.1,Clear
2017-01-03,0.0,15.6,23.5,10.8,17.6,9.4,13.5,85.6,Partially cloudy
2017-01-04,0.0,16.8,24.8,10.2,18.7,11.2,14.95,78.2,Clear
2017-01-05,0.0,17.1,24.9,11.3,16.9,9.4,13.15,79.9,Clear
2017-01-06,0.0,18.0,24.0,13.2,37.4,14.1,25.75,83.0,Clear
2017-01-07,2.299,14.6,16.0,13.0,29.2,21.3,25.25,95.5,"Rain, Partially cloudy"
2017-01-08,0.0,14.8,20.2,11.7,20.9,7.7,14.3,87.4,Partially cloudy
2017-01-09,0.0,13.5,18.8,9.9,24.5,12.3,18.4,85.5,Clear
2017-01-10,0.0,11.5,17.6,6.0,32.8,21.0,26.9,72.2,Clear
2017-01-11,0.0,10.4,16.9,5.2,27.7,20.0,23.85,70.2,Clear
2017-01-12,0.0,10.6,18.0,4.2,22.7,15.1,18.9,75.9,Clear
2017-01-13,0.0,11.5,19.0,5.2,23.8,14.1,18.95,72.7,Clear
2017-01-14,0.0,11.8,18.9,4.4,19.1,11.3,15.2,75.3,Partially cloudy
2017-01-15,0.0,15.7,23.0,9.0,15.5,7.6,11.55,66.7,Partially cloudy
2017-01-16,0.0,13.8,18.6,9.8,25.6,20.5,23.05,75.2,Partially cloudy
2017-01-17,0.0,10.0,15.0,5.0,27.0,13.0,20.0,87.8,Partially cloudy
2017-01-18,0.0,11.4,19.0,5.0,25.6,11.8,18.7,81.3,Partially cloudy
2017-01-19,0.0,12.5,20.7,6.8,31.0,15.4,23.2,80.2,Clear
2017-01-20,0.0,12.1,19.8,6.0,28.4,18.0,23.2,78.4,Partially cloudy
2017-01-21,0.0,12.7,19.0,5.0,21.6,13.4,17.5,78.0,Partially cloudy
2017-01-22,0.0,15.7,23.2,9.0,24.1,10.5,17.3,78.9,Clear
2017-01-23,0.0,16.2,24.0,9.0,27.7,14.4,21.05,81.4,Clear
2017-01-24,0.0,17.4,25.1,11.0,21.2,9.4,15.3,73.8,Partially cloudy
2017-01-25,0.597,19.2,25.8,13.4,37.4,23.1,30.25,76.0,"Rain, Partially cloudy"
2017-01-26,29.918,16.4,18.2,14.0,33.5,21.0,27.25,92.2,"Rain, Partially cloudy"
2017-01-27,0.5,15.1,19.6,12.0,37.1,20.3,28.7,86.1,"Rain, Partially cloudy"
2017-01-28,0.0,13.5,18.8,9.8,27.0,15.9,21.45,87.5,Partially cloudy
2017-01-29,0.0,15.0,21.0,11.0,32.8,16.9,24.85,84.2,Partially cloudy
2017-01-30,0.0,15.4,21.8,10.8,19.8,13.6,16.7,81.9,Partially cloudy
2017-01-31,0.0,16.5,22.9,10.0,26.6,16.2,21.4,78.8,Clear
2017-02-01,0.0,15.5,21.8,10.0,24.5,16.2,20.35,80.8,Clear
2017-02-02,0.0,16.3,23.6,9.3,17.3,9.4,13.35,72.4,Partially cloudy
2017-02-03,0.0,16.9,24.8,10.2,20.2,10.0,15.1,73.6,Partially cloudy
2017-02-04,0.0,18.0,23.0,13.1,36.7,18.4,27.55,81.1,Partially cloudy
2017-02-05,0.0,18.9,23.0,16.0,37.8,23.9,30.85,78.9,Partially cloudy
2017-02-06,0.0,17.0,23.1,12.6,28.1,19.8,23.95,77.1,Partially cloudy
2017-02-07,0.0,15.0,21.8,9.0,29.9,17.3,23.6,67.7,Partially cloudy
2017-02-08,0.0,16.0,23.8,9.8,22.7,17.4,20.05,68.0,Partially cloudy
2017-02-09,0.0,15.9,22.0,10.0,33.5,22.9,28.2,70.6,Clear
2017-02-10,0.0,15.2,22.1,9.0,33.1,20.5,26.8,71.0,Clear
2017-02-11,0.0,16.0,23.8,8.0,20.9,11.8,16.35,64.9,Clear
2017-02-12,0.0,16.5,24.6,9.8,16.9,11.2,14.05,67.8,Clear
2017-02-13,0.0,16.7,24.5,10.0,25.6,15.1,20.35,68.9,Clear
2017-02-14,0.0,17.2,24.8,9.0,28.8,16.9,22.85,66.4,Clear
2017-02-15,0.0,18.2,26.8,11.0,25.6,16.9,21.25,65.4,Clear
2017-02-16,0.0,19.8,26.3,13.0,29.2,18.4,23.8,62.1,Partially cloudy
2017-02-17,0.0,20.0,26.8,15.0,30.2,19.1,24.65,68.1,Partially cloudy
2017-02-18,0.0,21.3,29.6,14.0,26.3,17.4,21.85,70.8,Partially cloudy
2017-02-19,0.0,22.8,30.8,15.8,24.8,14.7,19.75,64.7,Partially cloudy
2017-02-20,0.0,24.0,32.0,17.5,24.8,12.6,18.7,59.2,Partially cloudy
2017-02-21,0.0,20.5,25.0,16.0,27.7,21.6,24.65,71.7,Partially cloudy
2017-02-22,0.0,20.1,26.8,12.4,25.2,15.4,20.3,61.3,Clear
2017-02-23,0.0,18.7,25.0,11.8,45.2,28.7,36.95,47.5,Clear
2017-02-24,0.0,18.6,25.0,9.0,42.8,23.0,32.9,48.3,Clear
2017-02-25,0.0,19.3,27.0,11.0,53.6,33.6,43.6,49.0,Clear
2017-02-26,0.0,19.1,27.0,11.0,43.2,25.0,34.1,57.9,Clear
2017-02-27,0.0,20.3,28.8,11.0,29.9,15.9,22.9,53.9,Clear
2017-02-28,0.0,22.5,32.2,13.9,18.0,11.5,14.75,53.4,Clear
2017-03-01,0.0,24.0,29.9,19.2,27.0,14.8,20.9,50.1,Partially cloudy
2017-03-02,0.0,22.4,28.0,16.8,19.1,16.6,17.85,61.6,Partially cloudy
2017-03-03,0.0,21.0,27.0,13.4,29.5,20.1,24.8,48.0,Partially cloudy
2017-03-04,0.0,19.3,26.2,12.0,29.5,18.0,23.75,51.5,Clear
2017-03-05,0.0,19.5,27.8,11.0,36.7,22.2,29.45,49.1,Clear
2017-03-06,0.0,20.2,28.0,11.0,33.8,18.5,26.15,45.2,Clear
2017-03-07,0.0,21.9,30.0,13.0,27.7,12.8,20.25,47.2,Partially cloudy
2017-03-08,0.0,22.2,26.8,19.0,37.8,24.1,30.95,50.9,Partially cloudy
2017-03-09,3.41,19.6,27.9,15.0,33.1,16.6,24.85,70.9,"Rain, Partially cloudy"
2017-03-10,0.0,18.3,24.8,15.0,41.8,20.6,31.2,70.9,Partially cloudy
2017-03-11,0.979,17.4,23.0,12.0,33.5,14.8,24.15,66.1,"Rain, Partially cloudy"
2017-03-12,6.597,17.8,23.6,11.9,46.4,27.7,37.05,59.0,"Rain, Partially cloudy"
2017-03-13,0.0,17.7,23.8,10.0,33.8,18.9,26.35,50.8,Clear
2017-03-14,0.0,18.4,26.0,10.4,27.7,18.6,23.15,52.1,Clear
2017-03-15,0.0,20.3,28.0,12.0,27.7,37.8,32.75,53.5,Clear
2017-03-16,0.0,22.2,29.8,14.8,20.9,20.5,20.7,52.9,Partially cloudy
2017-03-17,0.0,21.4,27.8,13.0,34.9,22.5,28.7,61.4,Clear
2017-03-18,0.0,22.6,29.8,14.0,25.2,29.1,27.15,52.2,Partially cloudy
2017-03-19,0.0,22.9,29.8,16.8,27.7,18.1,22.9,54.7,Partially cloudy
2017-03-20,0.0,22.9,30.2,16.0,38.9,23.5,31.2,58.4,Clear
2017-03-21,0.0,25.1,33.2,17.0,32.6,20.6,26.6,52.0,Clear
2017-03-22,0.0,27.1,35.2,19.0,33.5,22.0,27.75,48.3,Clear
2017-03-23,0.0,28.5,37.0,19.5,19.4,9.4,14.4,48.5,Clear
2017-03-24,0.0,28.1,34.8,21.6,33.5,95.1,64.3,47.3,Partially cloudy
2017-03-25,0.0,26.5,34.6,17.0,35.6,25.4,30.5,46.2,Clear
2017-03-26,0.0,27.4,34.8,18.0,50.0,32.2,41.1,45.2,Clear
2017-03-27,0.0,28.9,37.0,20.0,37.1,140.1,88.6,44.8,Clear
2017-03-28,0.0,29.9,38.0,22.0,37.1,16.8,26.95,46.8,Clear
2017-03-29,0.0,30.6,38.1,23.0,39.1,23.9,31.5,42.4,Clear
2017-03-30,0.0,31.1,38.0,22.0,42.2,25.3,33.75,40.3,Clear
2017-03-31,0.0,31.1,39.0,23.0,25.2,16.6,20.9,40.4,Partially cloudy
2017-04-01,0.0,31.7,40.0,23.0,33.5,21.0,27.25,39.6,Partially cloudy
2017-04-02,0.0,30.9,38.0,23.0,33.5,24.1,28.8,37.9,Clear
2017-04-03,0.0,31.4,39.2,22.0,27.7,20.0,23.85,32.3,Clear
2017-04-04,0.0,30.2,37.0,23.5,40.7,30.9,35.8,35.1,Partially cloudy
2017-04-05,23.996,27.9,33.8,22.8,46.4,24.1,35.25,51.9,"Rain, Partially cloudy"
2017-04-06,0.0,30.0,38.0,23.9,54.0,24.0,39.0,36.5,Partially cloudy
2017-04-07,0.0,28.8,34.2,23.1,30.6,17.4,24.0,27.9,Clear
2017-04-08,0.0,26.6,33.8,17.6,26.3,19.5,22.9,26.5,Clear
2017-04-09,0.0,27.0,32.2,19.4,43.0,24.6,33.8,26.1,Clear
2017-04-10,0.0,27.5,34.0,20.0,47.8,26.8,37.3,25.5,Clear
2017-04-11,0.0,29.1,38.0,17.0,49.0,26.0,37.5,23.6,Clear
2017-04-12,0.0,30.6,39.0,20.0,45.0,26.8,35.9,25.2,Clear
2017-04-13,0.0,30.9,40.2,21.2,23.8,10.5,17.15,27.6,Clear
2017-04-14,0.0,32.3,40.5,22.7,26.6,11.2,18.9,29.3,Clear
2017-04-15,0.0,32.7,40.5,23.4,29.9,20.8,25.35,30.0,Clear
2017-04-16,0.0,32.2,40.4,23.0,21.6,10.3,15.95,30.9,Clear
2017-04-17,0.0,33.3,41.5,26.0,32.4,15.9,24.15,38.3,Clear
2017-04-18,0.0,34.4,42.4,26.3,37.1,20.9,29.0,33.4,Clear
2017-04-19,0.0,35.2,42.2,26.6,33.5,32.5,33.0,22.1,Clear
2017-04-20,0.0,35.5,43.0,27.6,20.2,17.1,18.65,27.1,Clear
2017-04-21,0.0,34.7,40.4,29.0,35.6,20.2,27.9,42.5,Clear
2017-04-22,0.0,33.4,39.6,29.8,50.4,19.2,34.8,45.0,Clear
2017-04-23,0.0,32.9,40.2,26.0,31.0,21.5,26.25,35.1,Clear
2017-04-24,0.0,32.2,38.0,26.0,46.4,27.7,37.05,33.4,Clear
2017-04-25,1.701,31.9,39.0,24.0,40.7,22.6,31.65,31.5,Rain
2017-04-26,0.0,31.3,38.2,23.0,37.1,22.0,29.55,32.3,Partially cloudy
2017-04-27,0.0,31.9,37.3,23.5,33.5,48.5,41.0,30.4,Partially cloudy
2017-04-28,0.17,32.0,38.2,24.9,33.5,18.0,25.75,32.0,"Rain, Partially cloudy"
2017-04-29,0.0,31.3,39.0,24.8,37.9,19.1,28.5,35.6,Partially cloudy
2017-04-30,0.627,31.1,38.0,24.0,55.8,20.5,38.15,39.4,"Rain, Partially cloudy"
2017-05-01,0.0,31.3,37.8,23.9,32.4,13.0,22.7,33.8,Clear
2017-05-02,0.0,32.3,40.0,23.1,19.1,13.0,16.05,30.9,Partially cloudy
2017-05-03,0.17,32.2,39.8,25.8,55.4,18.4,36.9,32.3,"Rain, Partially cloudy"
2017-05-04,0.597,31.9,38.8,25.0,34.2,24.3,29.25,36.0,Rain
2017-05-05,0.0,33.3,40.1,24.0,32.4,21.6,27.0,29.5,Clear
2017-05-06,0.0,34.4,42.2,25.7,18.4,10.7,14.55,30.8,Clear
2017-05-07,0.0,35.6,44.0,26.0,27.7,16.7,22.2,29.1,Clear
2017-05-08,0.0,35.9,42.8,28.7,18.4,13.0,15.7,28.1,Partially cloudy
2017-05-09,0.0,35.5,42.4,28.3,37.1,18.8,27.95,32.5,Partially cloudy
2017-05-10,0.625,33.1,39.8,28.9,46.4,27.7,37.05,46.5,"Rain, Partially cloudy"
2017-05-11,0.0,34.6,41.4,27.8,37.1,18.4,27.75,38.1,Partially cloudy
2017-05-12,0.0,35.0,41.2,29.6,30.2,16.6,23.4,37.9,Partially cloudy
2017-05-13,0.0,35.8,41.7,28.4,37.1,16.7,26.9,35.7,Clear
2017-05-14,0.0,36.7,44.0,29.7,36.0,18.4,27.2,28.0,Clear
2017-05-15,0.0,37.2,46.0,28.8,30.4,20.3,25.35,24.9,Clear
2017-05-16,0.0,35.7,41.4,30.0,51.1,16.6,33.85,30.0,Partially cloudy
2017-05-17,0.075,32.5,37.2,28.8,33.5,15.4,24.45,40.3,"Rain, Partially cloudy"
2017-05-18,0.0,34.0,40.0,28.2,31.0,21.6,26.3,39.6,Partially cloudy
2017-05-19,0.455,33.2,42.0,28.7,46.4,27.7,37.05,40.7,"Rain, Partially cloudy"
2017-05-20,0.0,33.7,39.0,29.5,35.3,21.6,28.45,35.4,Partially cloudy
2017-05-21,14.461,31.4,39.0,24.4,37.1,20.6,28.85,45.7,"Rain, Partially cloudy"
2017-05-22,0.2,27.3,29.0,25.2,27.7,15.1,21.4,59.3,"Rain, Partially cloudy"
2017-05-23,0.0,32.1,38.4,23.9,29.2,17.7,23.45,46.1,Partially cloudy
2017-05-24,0.0,35.0,41.0,27.7,20.5,14.4,17.45,40.8,Partially cloudy
2017-05-25,0.0,35.6,41.4,29.7,27.7,11.2,19.45,34.8,Partially cloudy
2017-05-26,0.0,37.2,44.2,29.9,46.4,27.7,37.05,33.8,Clear
2017-05-27,0.0,34.4,40.2,30.0,45.4,24.1,34.75,43.4,Clear
2017-05-28,10.358,31.5,37.0,26.0,43.2,24.8,34.0,56.8,"Rain, Partially cloudy"
2017-05-29,7.552,29.0,33.8,23.0,40.0,34.8,37.4,65.9,"Rain, Partially cloudy"
2017-05-30,0.0,31.4,37.0,23.1,20.9,18.4,19.65,56.9,Clear
2017-05-31,11.403,29.0,34.5,25.0,36.3,20.8,28.55,67.7,"Rain, Partially cloudy"
2017-06-01,0.0,31.9,37.0,26.0,31.0,15.1,23.05,57.2,Partially cloudy
2017-06-02,0.0,34.1,40.4,26.5,28.4,13.0,20.7,44.8,Clear
2017-06-03,0.0,36.9,42.4,29.5,37.1,21.0,29.05,34.5,Clear
2017-06-04,0.0,39.1,45.5,32.3,40.7,22.4,31.55,25.4,Clear
2017-06-05,0.0,39.4,45.0,34.4,46.4,27.4,36.9,29.9,Clear
2017-06-06,0.0,37.7,43.0,31.8,43.0,24.6,33.8,36.6,Clear
2017-06-07,0.0,31.6,37.0,27.0,48.2,29.5,38.85,53.1,Partially cloudy
2017-06-08,4.253,30.8,34.7,26.9,33.5,19.0,26.25,57.1,"Rain, Partially cloudy"
2017-06-09,0.0,32.3,37.4,27.4,20.5,16.6,18.55,54.3,Partially cloudy
2017-06-10,0.0,33.3,39.0,28.4,46.4,35.3,40.85,48.1,Partially cloudy
2017-06-11,0.0,31.9,38.0,25.9,37.1,22.3,29.7,45.3,Partially cloudy
2017-06-12,0.0,34.6,42.0,26.2,40.7,22.3,31.5,40.4,Clear
2017-06-13,0.299,36.1,42.2,28.0,40.7,27.5,34.1,35.9,"Rain, Partially cloudy"
2017-06-14,0.0,34.7,42.0,29.9,45.0,26.8,35.9,36.7,Partially cloudy
2017-06-15,1.4,34.5,41.0,29.0,33.5,16.2,24.85,38.1,"Rain, Partially cloudy"
2017-06-16,18.516,29.2,34.8,22.5,37.1,21.2,29.15,67.0,"Rain, Partially cloudy"
2017-06-17,2.977,28.8,31.4,26.0,33.5,21.6,27.55,69.1,"Rain, Partially cloudy"
2017-06-18,0.09,31.1,36.0,26.0,33.5,19.1,26.3,65.7,"Rain, Partially cloudy"
2017-06-19,21.296,31.2,37.0,24.4,46.4,25.5,35.95,70.3,"Rain, Partially cloudy"
2017-06-20,17.104,27.3,32.2,24.0,37.1,18.4,27.75,80.6,"Rain, Partially cloudy"
2017-06-21,30.623,28.3,32.1,24.2,35.6,22.3,28.95,80.8,"Rain, Partially cloudy"
2017-06-22,2.552,30.0,33.0,25.9,38.2,20.5,29.35,69.0,"Rain, Partially cloudy"
2017-06-23,0.0,31.8,36.0,27.3,26.3,14.8,20.55,63.3,Partially cloudy
2017-06-24,0.0,33.4,38.0,28.3,22.3,10.5,16.4,60.5,Partially cloudy
2017-06-25,0.0,34.8,39.2,30.3,26.3,11.2,18.75,58.9,Partially cloudy
2017-06-26,0.0,34.6,38.0,31.0,28.1,18.4,23.25,60.9,Partially cloudy
2017-06-27,0.0,35.0,39.0,31.4,37.1,18.4,27.75,59.4,Partially cloudy
2017-06-28,30.61,29.2,34.0,26.0,40.7,18.4,29.55,81.0,"Rain, Partially cloudy"
2017-06-29,17.594,28.3,30.8,25.0,35.3,13.3,24.3,87.5,"Rain, Partially cloudy"
2017-06-30,28.703,27.9,30.9,26.2,20.2,15.3,17.75,92.6,"Rain, Partially cloudy"
2017-07-01,21.597,29.5,34.2,27.0,20.5,22.3,21.4,86.0,"Rain, Partially cloudy"
2017-07-02,7.136,28.8,35.3,26.0,23.8,14.8,19.3,87.1,"Rain, Partially cloudy"
2017-07-03,0.1,31.3,36.6,27.2,21.2,11.2,16.2,77.9,"Rain, Partially cloudy"
2017-07-04,0.851,32.4,36.0,28.0,43.2,21.6,32.4,70.3,"Rain, Partially cloudy"
2017-07-05,0.2,32.4,35.0,28.6,35.6,19.4,27.5,66.6,"Rain, Partially cloudy"
2017-07-06,7.701,30.7,35.0,26.0,35.6,16.6,26.1,72.9,"Rain, Partially cloudy"
2017-07-07,8.506,30.3,35.2,26.0,32.0,13.0,22.5,77.3,"Rain, Partially cloudy"
2017-07-08,0.0,32.6,36.4,28.5,32.8,14.8,23.8,66.5,Partially cloudy
2017-07-09,0.0,34.2,39.0,28.7,33.5,14.8,24.15,58.8,Partially cloudy
2017-07-10,0.17,34.1,38.0,28.8,33.5,20.0,26.75,54.9,"Rain, Partially cloudy"
2017-07-11,18.714,30.1,36.4,26.2,30.2,14.0,22.1,76.4,"Rain, Partially cloudy"
2017-07-12,4.045,29.2,33.0,26.0,28.4,18.4,23.4,80.3,"Rain, Partially cloudy"
2017-07-13,0.0,30.7,35.0,26.2,41.4,20.5,30.95,70.8,Partially cloudy
2017-07-14,0.0,32.0,36.0,27.1,36.7,16.6,26.65,69.0,Partially cloudy
2017-07-15,4.253,31.0,35.0,29.0,33.1,16.6,24.85,76.2,"Rain, Partially cloudy"
2017-07-16,0.0,31.7,36.0,28.8,30.2,11.2,20.7,76.1,Partially cloudy
2017-07-17,17.312,29.7,33.6,27.7,33.5,19.5,26.5,84.2,"Rain, Partially cloudy"
2017-07-18,0.1,32.1,36.2,27.0,29.9,11.5,20.7,73.4,"Rain, Partially cloudy"
2017-07-19,0.149,33.2,38.0,29.1,19.1,14.1,16.6,67.7,"Rain, Partially cloudy"
2017-07-20,29.117,30.0,34.0,25.3,33.5,17.3,25.4,81.3,"Rain, Partially cloudy"
2017-07-21,0.0,31.9,36.0,28.7,41.4,17.4,29.4,73.3,Partially cloudy
2017-07-22,4.597,29.7,34.5,27.0,42.1,20.5,31.3,80.6,"Rain, Partially cloudy"
2017-07-23,17.955,29.1,34.4,26.4,52.2,18.8,35.5,85.7,"Rain, Partially cloudy"
2017-07-24,3.449,29.3,32.7,26.9,44.6,19.8,32.2,83.2,"Rain, Partially cloudy"
2017-07-25,2.344,28.8,32.0,27.0,34.2,16.6,25.4,85.9,"Rain, Partially cloudy"
2017-07-26,0.0,30.6,34.8,26.9,35.6,18.4,27.0,77.4,Partially cloudy
2017-07-27,0.0,31.5,34.8,29.2,30.6,16.2,23.4,72.6,Partially cloudy
2017-07-28,5.448,31.3,35.6,28.0,43.6,20.8,32.2,75.0,"Rain, Partially cloudy"
2017-07-29,0.0,30.5,34.8,27.9,43.6,20.8,32.2,78.3,Partially cloudy
2017-07-30,0.0,30.3,33.2,28.0,29.2,13.3,21.25,74.8,Partially cloudy
2017-07-31,22.299,28.3,30.0,27.0,20.2,12.5,16.35,89.6,"Rain, Partially cloudy"
2017-08-01,0.319,28.1,31.6,26.9,23.4,16.6,20.0,90.3,"Rain, Partially cloudy"
2017-08-02,0.0,29.2,31.1,27.0,30.2,18.4,24.3,82.8,Partially cloudy
2017-08-03,0.0,30.4,34.0,27.0,38.2,21.6,29.9,73.9,Partially cloudy
2017-08-04,0.0,30.5,34.8,27.0,34.9,17.5,26.2,73.4,Partially cloudy
2017-08-05,0.0,31.1,34.8,27.0,22.7,13.0,17.85,69.6,Partially cloudy
2017-08-06,0.83,31.8,36.0,29.0,16.9,29.6,23.25,71.1,"Rain, Partially cloudy"
2017-08-07,27.76,29.7,33.8,26.0,23.0,11.0,17.0,85.2,"Rain, Partially cloudy"
2017-08-08,5.701,30.2,34.9,27.1,19.8,12.6,16.2,83.5,"Rain, Partially cloudy"
2017-08-09,23.878,29.1,32.0,27.2,24.1,17.1,20.6,89.5,"Rain, Partially cloudy"
2017-08-10,0.0,30.9,34.0,28.0,30.6,18.4,24.5,79.4,Partially cloudy
2017-08-11,0.0,31.5,35.0,28.0,40.0,22.7,31.35,71.3,Partially cloudy
2017-08-12,0.0,31.2,35.0,28.0,39.2,25.5,32.35,69.0,Partially cloudy
2017-08-13,0.0,30.9,34.1,27.0,40.0,20.2,30.1,70.0,Partially cloudy
2017-08-14,0.0,31.4,36.0,27.0,23.0,14.8,18.9,66.3,Partially cloudy
2017-08-15,0.0,32.0,36.8,28.8,26.6,21.0,23.8,65.1,Partially cloudy
2017-08-16,0.0,31.9,36.0,27.0,34.2,21.3,27.75,63.9,Partially cloudy
2017-08-17,0.0,32.8,37.0,29.0,34.2,23.9,29.05,62.5,Partially cloudy
2017-08-18,0.0,33.1,37.2,29.0,33.5,14.8,24.15,62.5,Partially cloudy
2017-08-19,24.851,28.5,31.0,26.8,28.1,15.0,21.55,88.3,"Rain, Partially cloudy"
2017-08-20,0.0,31.0,35.6,27.0,33.5,14.8,24.15,76.1,Partially cloudy
2017-08-21,0.0,31.5,35.0,28.0,29.5,16.6,23.05,74.7,Partially cloudy
2017-08-22,0.917,30.9,34.0,29.0,25.9,11.2,18.55,78.3,"Rain, Partially cloudy"
2017-08-23,35.249,28.8,33.2,26.3,24.5,9.4,16.95,87.6,"Rain, Partially cloudy"
2017-08-24,0.0,29.7,34.0,25.4,17.3,7.6,12.45,79.7,Partially cloudy
2017-08-25,6.033,29.9,34.8,26.0,33.5,11.5,22.5,81.6,"Rain, Partially cloudy"
